StartX, StartZ, PickUpX, PickUpZ, DropDownX, DropDownZ, StartTime, ActualTime, AssumptionTime, WaitForGoalTime, JammingTime, MainStateChangeCount, RedirectStateChangeCount, JamStateChangeCount, PathChangeCount, PathUpdateCount, PathTurnCount, TotalDistanceX, TotalDistanceZ
17,1,17,1,5,13,1641.805,14.52002,12,0,0,3,0,0,2,24,2,12,12
2,10,2,10,6,5,1656.46,5.52002,4.5,0,0,3,0,0,2,9,2,4,5
15,15,15,15,11,8,1656.46,6.719971,5.5,0,0,3,0,0,2,11,2,4,7
6,17,6,17,8,7,1656.46,8.76001,6,0,1.2,5,0,2,4,14,4,2,10
5,16,5,16,13,9,1656.46,9.119995,7.5,0,0,3,0,0,2,15,2,8,7
5,13,5,13,14,1,1656.46,14.16003,10.5,0,1.2,5,0,2,4,23,4,9,12
6,5,6,5,8,8,1670.734,3.119995,2.5,0,0,3,0,0,2,5,2,2,3
13,9,13,9,10,11,1670.734,3.119995,2.5,0,0,3,0,0,2,5,2,3,2
11,8,11,8,19,6,1670.734,6.119995,5,0,0,3,0,0,2,10,2,8,2
14,1,14,1,7,6,1670.734,8.76001,6,0,1.2,5,0,2,4,14,4,7,5
8,7,8,7,10,19,1670.734,9.839966,7,0,0,3,0,0,2,18,7,4,12
10,11,10,11,6,10,1680.693,3.119995,2.5,0,0,3,0,0,2,5,2,4,1
10,19,10,19,13,17,1680.693,3.119995,2.5,0,0,3,0,0,2,5,2,3,2
7,6,7,6,2,16,1680.693,10.56006,7.5,0,1.2,5,0,2,4,17,4,4.999999,10
8,8,8,8,18,19,1680.693,12.71997,10.5,0,0,3,0,0,2,21,2,10,11
19,6,19,6,1,12,1680.693,14.52002,12,0,0,3,0,0,2,24,2,18,6
6,10,6,10,12,5,1695.317,6.719971,5.5,0,0,3,0,0,2,11,2,6,5
18,19,18,19,8,12,1695.317,11.64001,8.5,0,0,3,0,0,2,21,7,10,9
13,17,13,17,10,0,1695.317,12.12,10,0,0,3,0,0,2,20,2,3,17
2,16,2,16,18,12,1695.317,12.83997,10,0,0.6,4,0,1,3,21,3,16,4
1,12,1,12,17,0,1695.317,18.23999,14,0,0,3,0,0,2,32,7,16,13.99999
17,0,17,0,16,2,1713.717,1.920044,1.5,0,0,3,0,0,2,3,2,1,2
12,5,12,5,13,2,1713.717,2.52002,2,0,0,3,0,0,2,4,2,1,3
8,12,8,12,11,9,1713.717,3.719971,3,0,0,3,0,0,2,6,2,3,3
18,12,18,12,0,18,1713.717,14.52002,12,0,0,3,0,0,2,24,2,18,6
10,0,10,0,1,17,1713.717,15.71997,13,0,0,3,0,0,2,26,2,8.999997,17
11,9,11,9,16,11,1729.544,4.320068,3.5,0,0,3,0,0,2,7,2,5,2
16,2,16,2,18,7,1729.544,4.320068,3.5,0,0,3,0,0,2,7,2,2,5
13,2,13,2,6,6,1729.544,6.720093,5.5,0,0,3,0,0,2,11,2,7,4
0,18,0,18,3,1,1729.544,12.12,10,0,0,3,0,0,2,20,2,3,17
1,17,1,17,6,0,1729.544,13.32007,11,0,0,3,0,0,2,22,2,5,17
16,11,16,11,9,12,1742.962,4.919922,4,0,0,3,0,0,2,8,2,7,1
6,6,6,6,8,15,1742.962,6.719971,5.5,0,0,3,0,0,2,11,2,2,9
6,0,6,0,4,19,1742.962,12.71997,10.5,0,0,3,0,0,2,21,2,2,19
18,7,18,7,1,3,1742.962,12.71997,10.5,0,0,3,0,0,2,21,2,17,4
3,1,3,1,19,13,1742.962,16.91992,14,0,0,3,0,0,2,28,2,16,12
1,3,1,3,0,0,1759.998,2.519897,2,0,0,3,0,0,2,4,2,1,3
9,12,9,12,14,13,1759.998,3.719971,3,0,0,3,0,0,2,6,2,5,1
8,15,8,15,4,2,1759.998,10.31995,8.5,0,0,3,0,0,2,17,2,4,13
19,13,19,13,4,4,1759.998,14.5199,12,0,0,3,0,0,2,24,2,15,9
4,19,4,19,17,2,1759.998,19.55994,15,0,1.2,5,0,2,4,32,4,13,17
14,13,14,13,11,10,1779.714,3.719971,3,0,0,3,0,0,2,6,2,3,3
4,1,4,1,3,11,1779.714,6.719971,5.5,0,0,3,0,0,2,11,2,1,10
17,2,17,2,14,15,1779.714,9.719971,8,0,0,3,0,0,2,16,2,3,13
4,4,4,4,10,19,1779.714,12.71997,10.5,0,0,3,0,0,2,21,2,6,15
0,0,0,0,10,19,1779.714,18.23999,14.5,0.6,0,4,0,1,3,29,2,10,19
11,10,11,10,16,6,1798.042,5.52002,4.5,0,0,3,0,0,2,9,2,5,4
10,19,10,19,1,19,1798.042,6.23999,4.5,0,0.6,4,0,1,3,10,2,8.999997,0
3,11,3,11,13,8,1798.042,7.920044,6.5,0,0,3,0,0,2,13,2,10,3
14,15,14,15,5,7,1798.042,11.04004,8.5,0,0.6,4,0,1,3,18,3,9,8
9,19,9,19,15,0,1798.042,15.12,12.5,0,0,3,0,0,2,25,2,6,19
5,7,5,7,6,10,1813.317,2.52002,2,0,0,3,0,0,2,4,2,1,3
15,0,15,0,19,1,1813.317,3.119995,2.5,0,0,3,0,0,2,5,2,4,1
13,8,13,8,0,7,1813.317,8.52002,7,0,0,3,0,0,2,14,2,13,1
1,19,1,19,7,11,1813.317,8.52002,7,0,0,3,0,0,2,14,2,6,8
16,6,16,6,0,3,1813.317,11.52002,9.5,0,0,3,0,0,2,19,2,16,3
7,11,7,11,4,9,1824.927,3.119995,2.5,0,0,3,0,0,2,5,2,3,2
6,10,6,10,1,14,1824.927,5.52002,4.5,0,0,3,0,0,2,9,2,4.999999,4
0,7,0,7,10,8,1824.927,6.719971,5.5,0,0,3,0,0,2,11,2,10,1
19,1,19,1,13,14,1824.927,11.52002,9.5,0,0,3,0,0,2,19,2,6,13
0,3,0,3,16,9,1824.927,13.32007,11,0,0,3,0,0,2,22,2,16,6
4,9,4,9,0,10,1838.385,4.559937,2.5,0,1.2,5,0,2,4,7,4,4,1
13,14,13,14,6,15,1838.385,4.919922,4,0,0,3,0,0,2,8,2,7,1
10,8,10,8,13,18,1838.385,7.919922,6.5,0,0,3,0,0,2,13,2,3,10
16,9,16,9,8,2,1838.385,9.119995,7.5,0,0,3,0,0,2,15,2,8,6.999998
1,14,1,14,18,3,1838.385,16.91992,14,0,0,3,0,0,2,28,2,17,11
13,18,13,18,8,14,1855.405,5.52002,4.5,0,0,3,0,0,2,9,2,5,4
0,10,0,10,3,3,1855.405,6.119995,5,0,0,3,0,0,2,10,2,3,6.999999
8,2,8,2,3,8,1855.405,7.440063,5.5,0,0.6,4,0,1,3,12,3,4.999999,6
18,3,18,3,2,5,1855.405,10.92004,9,0,0,3,0,0,2,18,2,16,2
6,15,6,15,17,7,1855.405,11.52002,9.5,0,0,3,0,0,2,19,2,11,8
17,7,17,7,19,3,1867.042,3.719971,3,0,0,3,0,0,2,6,2,2,4
8,14,8,14,10,9,1867.042,4.320068,3.5,0,0,3,0,0,2,7,2,2,5
2,5,2,5,0,11,1867.042,4.920044,4,0,0,3,0,0,2,8,2,2,6
3,3,3,3,0,10,1867.042,6.839966,5,0,0.6,4,0,1,3,11,3,3,7
3,8,3,8,11,0,1867.042,11.04004,8,0,0,3,0,0,2,20,7,10,7.999996
0,11,0,11,12,12,1878.225,7.920044,6.5,0,0,3,0,0,2,13,2,12,1
11,0,11,0,1,5,1878.225,9.119995,7.5,0,0,3,0,0,2,15,2,9.999997,5
10,9,10,9,16,19,1878.225,9.719971,8,0,0,3,0,0,2,16,2,6,10
0,10,0,10,13,15,1878.225,10.92004,9,0,0,3,0,0,2,18,2,13,5
19,3,19,3,11,11,1878.225,11.16003,8,0,1.2,5,0,2,4,18,4,8,8
1,5,1,5,4,14,1889.488,7.319946,6,0,0,3,0,0,2,12,2,3,9
16,19,16,19,7,13,1889.488,9.119995,7.5,0,0,3,0,0,2,15,2,9,6
11,11,11,11,19,4,1889.488,9.119995,7.5,0,0,3,0,0,2,15,2,8,7
12,12,12,12,0,11,1889.488,9.359985,6.5,0,1.2,5,0,2,4,15,4,12,1
13,15,13,15,2,8,1889.488,10.91992,9,0,0,3,0,0,2,18,2,11,7
19,4,19,4,15,2,1900.528,3.720093,3,0,0,3,0,0,2,6,2,4,2
7,13,7,13,8,19,1900.528,4.320068,3.5,0,0,3,0,0,2,7,2,1,6
2,8,2,8,10,7,1900.528,5.52002,4.5,0,0,3,0,0,2,9,2,8,1
4,14,4,14,9,6,1900.528,7.920044,6.5,0,0,3,0,0,2,13,2,5,8
0,11,0,11,8,3,1900.528,9.720093,8,0,0,3,0,0,2,16,2,8,7.999999
8,19,8,19,3,19,1910.38,3.119995,2.5,0,0,3,0,0,2,5,1,4.999999,0
8,3,8,3,10,8,1910.38,5.039917,3.5,0,0.6,4,0,1,3,7,2,2,5
10,7,10,7,6,5,1910.38,5.279907,3,0,1.2,5,0,2,4,10,7,4,2
15,2,15,2,10,12,1910.38,9.119995,7.5,0,0,3,0,0,2,15,2,5,10
9,6,9,6,17,19,1910.38,13.43994,10.5,0,0.6,4,0,1,3,22,3,8,13
10,12,10,12,9,15,1923.925,2.52002,2,0,0,3,0,0,2,4,2,1,3
6,5,6,5,12,6,1923.925,4.320068,3.5,0,0,3,0,0,2,7,2,6,1
3,19,3,19,7,11,1923.925,7.320068,6,0,0,3,0,0,2,12,2,4,8
10,8,10,8,2,12,1923.925,7.320068,6,0,0,3,0,0,2,12,2,7.999998,4
17,19,17,19,0,1,1923.925,21.12,17.5,0,0,3,0,0,2,35,2,17,18
9,15,9,15,18,15,1945.195,5.52002,4.5,0,0,3,0,0,2,9,1,9,0
7,11,7,11,15,6,1945.195,7.920044,6.5,0,0,3,0,0,2,13,2,8,5
2,12,2,12,13,10,1945.195,7.920044,6.5,0,0,3,0,0,2,13,2,11,2
12,6,12,6,5,1,1945.195,8.040039,6,0,0.6,4,0,1,3,13,3,7,4.999999
0,1,0,1,19,8,1945.195,17.04004,13,0,0,3,0,0,2,30,7,19,8.999999
13,10,13,10,13,11,1962.343,0.7199707,0.5,0,0,3,0,0,2,1,1,0,1
15,6,15,6,7,6,1962.343,4.920044,4,0,0,3,0,0,2,8,1,8,0
18,15,18,15,17,5,1962.343,8.160034,5.5,0,1.2,5,0,2,4,13,4,1,10
19,8,19,8,4,11,1962.343,13.67993,9,0,1.2,5,1,3,5,23,5,17,3
5,1,5,1,11,18,1962.343,15.35999,11.5,0,1.2,5,0,2,4,25,4,6,17
11,18,11,18,7,17,1977.814,3.119995,2.5,0,0,3,0,0,2,5,2,4,1
13,10,13,10,9,5,1977.814,5.52002,4.5,0,0,3,0,0,2,9,2,4,5
7,6,7,6,16,4,1977.814,6.719971,5.5,0,0,3,0,0,2,11,2,9,2
17,5,17,5,9,12,1977.814,9.119995,7.5,0,0,3,0,0,2,15,2,8,7
4,11,4,11,15,17,1977.814,10.32007,8.5,0,0,3,0,0,2,17,2,11,6
7,17,7,17,4,17,1988.26,1.919922,1.5,0,0,3,0,0,2,3,1,3,0
9,5,9,5,16,5,1988.26,4.319946,3.5,0,0,3,0,0,2,7,1,7,0
9,12,9,12,16,14,1988.26,6.23999,4.5,0,0.6,4,0,1,3,10,3,7,2
16,4,16,4,3,8,1988.26,10.31995,8.5,0,0,3,0,0,2,17,2,13,4
15,17,15,17,0,10,1988.26,13.31995,11,0,0,3,0,0,2,22,2,15,7
0,10,0,10,0,10,2001.706,0,0,0,0,3,0,0,2,0,0,0,0
16,5,16,5,19,7,2001.706,3.119995,2.5,0,0,3,0,0,2,5,2,3,2
16,14,16,14,19,17,2001.706,3.719971,3,0,0,3,0,0,2,6,2,3,3
3,8,3,8,8,6,2001.706,4.319946,3.5,0,0,3,0,0,2,7,2,5,2
4,17,4,17,7,2,2001.706,10.92004,9,0,0,3,0,0,2,18,2,3,15
7,2,7,2,7,2,2012.74,0,0,0,0,3,0,0,2,0,0,0,0
19,7,19,7,17,6,2012.74,1.919922,1.5,0,0,3,0,0,2,3,2,2,1
0,10,0,10,1,17,2012.74,4.919922,4,0,0,3,0,0,2,8,2,1,7
8,6,8,6,17,8,2012.74,9.719971,5.5,1.2,1.2,7,1,5,7,15,6,9,2
19,17,19,17,13,7,2012.74,11.03992,8,0,0,3,0,0,2,20,7,6,12
13,7,13,7,12,6,2023.906,1.320068,1,0,0,3,0,0,2,2,2,1,1
17,6,17,6,16,8,2023.906,2.640015,1.5,0,0.6,4,0,1,3,4,3,1,2
17,8,17,8,14,2,2023.906,6.960083,4.5,0,0,3,0,0,2,13,7,5,6.479998
7,2,7,2,15,15,2023.906,12.72009,10.5,0,0,3,0,0,2,21,2,8,13
1,17,1,17,16,2,2023.906,18.84009,15,0,0.6,4,0,1,3,31,3,15,15
16,2,16,2,18,9,2042.855,5.519897,4.5,0,0,3,0,0,2,9,2,2,7
16,8,16,8,9,16,2042.855,9.119995,7.5,0,0,3,0,0,2,15,2,7,8
15,15,15,15,17,1,2042.855,9.719849,8,0,0,3,0,0,2,16,2,2,14
14,3,14,3,19,19,2042.855,13.44006,10.5,0,0.6,4,0,1,3,22,3,5,16
12,6,12,6,19,17,2042.855,13.79993,9,0,2.4,7,0,4,6,22,6,7,11
19,19,19,19,15,18,2056.774,3.119873,2.5,0,0,3,0,0,2,5,2,4,1
17,1,17,1,10,6,2056.774,7.319824,6,0,0,3,0,0,2,12,2,7,5
18,9,18,9,1,5,2056.774,13.43994,10.5,0,0.6,4,0,1,3,22,3,17,4
9,16,9,16,19,4,2056.774,14.63989,11,0,0,3,0,0,2,26,7,10,14
19,17,19,17,0,4,2056.774,20.04004,16,0,0.6,4,0,1,3,33,3,19,13
10,6,10,6,10,16,2076.915,6.120117,5,0,0,3,0,0,2,10,1,0,10
0,4,0,4,6,10,2076.915,7.320068,6,0,0,3,0,0,2,12,2,6,6
19,4,19,4,10,13,2076.915,10.91992,9,0,0,3,0,0,2,18,2,9,9
15,18,15,18,7,6,2076.915,12.12012,10,0,0,3,0,0,2,20,2,8,12
1,5,1,5,19,16,2076.915,17.52002,14.5,0,0,3,0,0,2,29,2,18,11
10,13,10,13,7,10,2094.566,3.720215,3,0,0,3,0,0,2,6,2,3,3
6,10,6,10,2,4,2094.566,6.120117,5,0,0,3,0,0,2,10,2,4,6
7,6,7,6,18,8,2094.566,7.920166,6.5,0,0,3,0,0,2,13,2,11,2
10,16,10,16,18,10,2094.566,8.52002,7,0,0,3,0,0,2,14,2,8,6
19,16,19,16,7,2,2094.566,15.72021,13,0,0,3,0,0,2,26,2,12,14
18,8,18,8,17,9,2110.405,1.320068,1,0,0,3,0,0,2,2,2,1,1
7,2,7,2,14,5,2110.405,6.120117,5,0,0,3,0,0,2,10,2,7,3
7,10,7,10,17,16,2110.405,9.719971,8,0,0,3,0,0,2,16,2,10,6
18,10,18,10,7,18,2110.405,11.52002,9.5,0,0,3,0,0,2,19,2,11,8
2,4,2,4,14,11,2110.405,13.56006,9.5,0,0.6,4,1,2,4,23,5,14,7
17,16,17,16,17,12,2124.086,2.52002,2,0,0,3,0,0,2,4,1,0,4
7,18,7,18,7,14,2124.086,2.52002,2,0,0,3,0,0,2,4,1,0,4
14,5,14,5,18,8,2124.086,4.320068,3.5,0,0,3,0,0,2,7,2,4,3
17,9,17,9,19,5,2124.086,4.440186,3,0,0.6,4,0,1,3,7,3,2,4
14,11,14,11,3,5,2124.086,10.32007,8.5,0,0,3,0,0,2,17,2,11,6
18,8,18,8,9,7,2134.533,6.119873,5,0,0,3,0,0,2,10,2,9,1
17,12,17,12,10,3,2134.533,9.719971,8,0,0,3,0,0,2,16,2,7,8.999999
7,14,7,14,1,4,2134.533,9.719971,8,0,0,3,0,0,2,16,2,5.999998,10
19,5,19,5,2,10,2134.533,13.31982,11,0,0,3,0,0,2,22,2,17,5
3,5,3,5,19,13,2134.533,14.52002,12,0,0,3,0,0,2,24,2,16,8
9,7,9,7,6,2,2149.184,4.919922,4,0,0,3,0,0,2,8,2,3,4.999999
2,10,2,10,7,19,2149.184,8.52002,7,0,0,3,0,0,2,14,2,5,9
1,4,1,4,16,6,2149.184,10.32007,8.5,0,0,3,0,0,2,17,2,15,2
19,13,19,13,4,16,2149.184,10.91992,9,0,0,3,0,0,2,18,2,15,3
10,3,10,3,16,17,2149.184,12.12012,10,0,0,3,0,0,2,20,2,6,14
16,6,16,6,13,9,2161.427,3.719971,3,0,0,3,0,0,2,6,2,3,3
7,19,7,19,4,14,2161.427,4.919922,4,0,0,3,0,0,2,8,2,3,5
4,16,4,16,5,5,2161.427,7.320068,6,0,0,3,0,0,2,12,2,1,11
6,2,6,2,12,11,2161.427,9.120117,7.5,0,0,3,0,0,2,15,2,6,9
16,17,16,17,2,4,2161.427,16.32007,13.5,0,0,3,0,0,2,27,2,14,13
2,4,2,4,5,2,2177.865,3.120117,2.5,0,0,3,0,0,2,5,2,3,2
13,9,13,9,6,6,2177.865,6.120117,5,0,0,3,0,0,2,10,2,7,3
4,14,4,14,1,5,2177.865,7.320068,6,0,0,3,0,0,2,12,2,3,9
12,11,12,11,7,4,2177.865,8.040039,6,0,0.6,4,0,1,3,13,3,5,7
5,5,5,5,0,17,2177.865,10.32007,8.5,0,0,3,0,0,2,17,2,4.999999,12
6,6,6,6,5,6,2188.309,0.7199707,0.5,0,0,3,0,0,2,1,1,1,0
7,4,7,4,6,7,2188.309,2.52002,2,0,0,3,0,0,2,4,2,1,3
1,5,1,5,11,5,2188.309,6.119873,5,0,0,3,0,0,2,10,1,10,0
0,17,0,17,4,0,2188.309,12.71997,10.5,0,0,3,0,0,2,21,2,4,17
5,2,5,2,16,19,2188.309,16.91992,14,0,0,3,0,0,2,28,2,11,17
4,0,4,0,6,1,2205.345,1.920166,1.5,0,0,3,0,0,2,3,2,2,1
11,5,11,5,2,5,2205.345,5.52002,4.5,0,0,3,0,0,2,9,1,8.999998,0
16,19,16,19,10,14,2205.345,6.720215,5.5,0,0,3,0,0,2,11,2,6,5
5,6,5,6,19,2,2205.345,10.92017,9,0,0,3,0,0,2,18,2,14,4
6,7,6,7,17,19,2205.345,13.92017,11.5,0,0,3,0,0,2,23,2,11,12
2,5,2,5,8,7,2219.369,4.920166,4,0,0,3,0,0,2,8,2,6,2
19,2,19,2,17,12,2219.369,7.320068,6,0,0,3,0,0,2,12,2,2,10
10,14,10,14,8,3,2219.369,7.920166,6.5,0,0,3,0,0,2,13,2,2,11
6,1,6,1,5,18,2219.369,12.36011,9,0,1.2,5,0,2,4,20,4,1,17
17,19,17,19,4,11,2219.369,12.71997,10.5,0,0,3,0,0,2,21,2,13,8
5,18,5,18,1,18,2232.224,2.52002,2,0,0,3,0,0,2,4,1,4,0
8,7,8,7,11,3,2232.224,4.320068,3.5,0,0,3,0,0,2,7,2,3,4
4,11,4,11,15,11,2232.224,6.719971,5.5,0,0,3,0,0,2,11,1,11,0
17,12,17,12,13,3,2232.224,7.919922,6.5,0,0,3,0,0,2,13,2,4,8.999999
8,3,8,3,15,10,2232.224,8.52002,7,0,0,3,0,0,2,14,2,7,7
15,10,15,10,19,9,2240.854,3.120117,2.5,0,0,3,0,0,2,5,2,4,1
11,3,11,3,14,5,2240.854,3.840088,2.5,0,0.6,4,0,1,3,6,3,3,2
13,3,13,3,11,8,2240.854,4.320068,3.5,0,0,3,0,0,2,7,2,2,5
15,11,15,11,12,6,2240.854,5.640137,4,0,0.6,4,0,1,3,9,3,3,5
1,18,1,18,11,6,2240.854,13.32007,11,0,0,3,0,0,2,22,2,10,12
14,5,14,5,17,0,2254.308,4.919922,4,0,0,3,0,0,2,8,2,3,4.999999
11,6,11,6,6,15,2254.308,8.52002,7,0,0,3,0,0,2,14,2,5,9
12,6,12,6,16,17,2254.308,9.119873,7.5,0,0,3,0,0,2,15,2,4,11
11,8,11,8,3,19,2254.308,11.52002,9.5,0,0,3,0,0,2,19,2,7.999999,11
19,9,19,9,7,0,2254.308,15.47998,10.5,0,1.2,5,1,3,5,26,5,14,8.999996
16,17,16,17,16,19,2269.905,1.320068,1,0,0,3,0,0,2,2,1,0,2
17,1,17,1,13,3,2269.905,3.719971,3,0,0,3,0,0,2,6,2,4,2
7,0,7,0,17,1,2269.905,6.719971,5.5,0,0,3,0,0,2,11,2,10,1
6,15,6,15,6,3,2269.905,7.320068,6,0,0,3,0,0,2,12,1,0,12
3,19,3,19,12,3,2269.905,15.84009,12.5,0,0.6,4,0,1,3,26,3,9,16
6,4,6,4,8,2,2285.856,2.52002,2,0,0,3,0,0,2,4,2,2,2
12,3,12,3,15,0,2285.856,3.719971,3,0,0,3,0,0,2,6,2,3,3
17,1,17,1,18,11,2285.856,6.719971,5.5,0,0,3,0,0,2,11,2,1,10
13,3,13,3,14,19,2285.856,10.32007,8.5,0,0,3,0,0,2,17,2,1,16
16,19,16,19,8,8,2285.856,11.52002,9.5,0,0,3,0,0,2,19,2,8,11
14,19,14,19,13,13,2297.507,4.320068,3.5,0,0,3,0,0,2,7,2,1,6
18,11,18,11,10,9,2297.507,6.119873,5,0,0,3,0,0,2,10,2,8,2
8,8,8,8,12,15,2297.507,6.719971,5.5,0,0,3,0,0,2,11,2,4,7
8,2,8,2,18,8,2297.507,9.719971,8,0,0,3,0,0,2,16,2,10,6
15,0,15,0,8,15,2297.507,14.04004,11,0,0.6,4,0,1,3,23,3,7,15
12,14,12,14,16,15,2311.655,3.120117,2.5,0,0,3,0,0,2,5,2,4,1
10,9,10,9,5,13,2311.655,5.52002,4.5,0,0,3,0,0,2,9,2,5,4
8,15,8,15,18,15,2311.655,6.840088,5,0,0.6,4,0,1,3,11,2,10,0
13,13,13,13,17,0,2311.655,10.32007,8.5,0,0,3,0,0,2,17,2,4,13
18,8,18,8,3,12,2311.655,11.52002,9.5,0,0,3,0,0,2,19,2,15,4
18,15,18,15,14,9,2323.276,6.839844,5,0,0.6,4,0,1,3,11,3,4,6
3,12,3,12,9,7,2323.276,7.439941,5.5,0,0.6,4,0,1,3,12,3,6,5
17,0,17,0,3,1,2323.276,9.119873,7.5,0,0,3,0,0,2,15,2,14,1
5,13,5,13,16,6,2323.276,10.91992,9,0,0,3,0,0,2,18,2,11,7
16,16,16,16,1,2,2323.276,17.52002,14.5,0,0,3,0,0,2,29,2,15,14
14,9,14,9,14,18,2340.918,5.52002,4.5,0,0,3,0,0,2,9,1,0,9
9,7,9,7,0,5,2340.918,6.719971,5.5,0,0,3,0,0,2,11,2,8.999996,2
16,6,16,6,1,6,2340.918,9.120117,7.5,0,0,3,0,0,2,15,1,15,0
3,1,3,1,18,5,2340.918,11.52002,9.5,0,0,3,0,0,2,19,2,15,4
1,2,1,2,15,11,2340.918,13.91992,11.5,0,0,3,0,0,2,23,2,14,9
0,5,0,5,2,9,2355.004,3.719971,3,0,0,3,0,0,2,6,2,2,4
18,5,18,5,8,2,2355.004,7.919922,6.5,0,0,3,0,0,2,13,2,10,3
14,18,14,18,18,8,2355.004,8.52002,7,0,0,3,0,0,2,14,2,4,10
15,11,15,11,0,16,2355.004,12.11987,10,0,0,3,0,0,2,20,2,15,5
1,6,1,6,13,17,2355.004,13.91992,11.5,0,0,3,0,0,2,23,2,12,11
0,16,0,16,8,19,2369.018,6.719971,5.5,0,0,3,0,0,2,11,2,8,3
18,8,18,8,14,3,2369.018,6.959961,4.5,0,1.2,5,0,2,4,11,4,4,4.999999
8,2,8,2,15,9,2369.018,8.52002,7,0,0,3,0,0,2,14,2,7,7
13,17,13,17,2,13,2369.018,9.119873,7.5,0,0,3,0,0,2,15,2,11,4
2,9,2,9,11,17,2369.018,10.31982,8.5,0,0,3,0,0,2,17,2,9,8
11,17,11,17,8,13,2379.458,5.040039,3.5,0.6,0,4,0,1,3,8,3,3,4
15,9,15,9,12,2,2379.458,6.119873,5,0,0,3,0,0,2,10,2,3,6.999998
14,3,14,3,7,0,2379.458,6.119873,5,0,0,3,0,0,2,10,2,7,3
8,19,8,19,6,9,2379.458,7.320068,6,0,0,3,0,0,2,12,2,2,10
2,13,2,13,18,14,2379.458,13.08008,8.5,0,1.2,5,0,2,4,23,9,16,3
6,9,6,9,5,15,2392.666,4.320068,3.5,0,0,3,0,0,2,7,2,1,6
12,2,12,2,8,10,2392.666,7.320068,6,0,0,3,0,0,2,12,2,4,8
18,14,18,14,2,13,2392.666,10.32007,8.5,0,0,3,0,0,2,17,2,16,1
7,0,7,0,10,14,2392.666,10.32007,8.5,0,0,3,0,0,2,17,2,3,14
8,13,8,13,0,2,2392.666,11.52002,9.5,0,0,3,0,0,2,19,2,7.999996,11
5,15,5,15,10,9,2404.282,6.719971,5.5,0,0,3,0,0,2,11,2,5,6
8,10,8,10,5,0,2404.282,7.919922,6.5,0,0,3,0,0,2,13,2,3,9.999996
2,13,2,13,12,18,2404.282,9.839844,7.5,0,0.6,4,0,1,3,16,3,10,5
10,14,10,14,17,2,2404.282,11.51978,9.5,0,0,3,0,0,2,19,2,7,12
0,2,0,2,13,11,2404.282,15.47998,11,0,1.8,6,0,3,5,25,5,13,9
17,2,17,2,15,0,2419.904,2.52002,2,0,0,3,0,0,2,4,2,2,2
5,0,5,0,6,5,2419.904,3.719971,3,0,0,3,0,0,2,6,2,1,5
13,11,13,11,13,18,2419.904,4.320068,3.5,0,0,3,0,0,2,7,1,0,7
10,9,10,9,6,16,2419.904,6.719971,5.5,0,0,3,0,0,2,11,2,4,7
12,18,12,18,3,1,2419.904,15.71997,13,0,0,3,0,0,2,26,2,8.999999,17
6,5,6,5,6,0,2435.717,3.839844,2.5,0,0.6,4,0,1,3,6,2,0,4.999999
6,16,6,16,16,17,2435.717,6.719971,5.5,0,0,3,0,0,2,11,2,10,1
13,18,13,18,11,3,2435.717,10.32007,8.5,0,0,3,0,0,2,17,2,2,15
15,0,15,0,12,15,2435.717,10.91992,9,0,0,3,0,0,2,18,2,3,15
3,1,3,1,15,12,2435.717,13.91992,11.5,0,0,3,0,0,2,23,2,12,11
16,17,16,17,18,19,2449.785,2.52002,2,0,0,3,0,0,2,4,2,2,2
15,12,15,12,12,16,2449.785,4.319824,3.5,0,0,3,0,0,2,7,2,3,4
6,0,6,0,16,1,2449.785,6.719971,5.5,0,0,3,0,0,2,11,2,10,1
11,3,11,3,17,11,2449.785,8.52002,7,0,0,3,0,0,2,14,2,6,8
12,15,12,15,9,1,2449.785,10.31982,8.5,0,0,3,0,0,2,17,2,3,14
17,11,17,11,17,3,2460.22,4.919922,4,0,0,3,0,0,2,8,1,0,7.999999
9,1,9,1,2,3,2460.22,5.52002,4.5,0,0,3,0,0,2,9,2,6.999998,2
12,16,12,16,2,15,2460.22,6.719971,5.5,0,0,3,0,0,2,11,2,9.999998,1
18,19,18,19,15,4,2460.22,10.91992,9,0,0,3,0,0,2,18,2,3,15
16,1,16,1,0,4,2460.22,11.52002,9.5,0,0,3,0,0,2,19,2,16,3
15,4,15,4,9,0,2471.869,6.120117,5,0,0,3,0,0,2,10,2,6,4
2,3,2,3,1,15,2471.869,7.920166,6.5,0,0,3,0,0,2,13,2,1,12
2,15,2,15,13,11,2471.869,9.120117,7.5,0,0,3,0,0,2,15,2,11,4
0,4,0,4,8,17,2471.869,13.44019,10.5,0,0.6,4,0,1,3,22,3,8,13
17,3,17,3,8,15,2471.869,13.44019,10.5,0.6,0,4,0,1,3,22,3,9,12
9,0,9,0,13,3,2485.398,4.320068,3.5,0,0,3,0,0,2,7,2,4,3
8,17,8,17,9,11,2485.398,4.320068,3.5,0,0,3,0,0,2,7,2,1,6
13,11,13,11,6,10,2485.398,5.640137,4,0,0.6,4,0,1,3,9,3,7,1
1,15,1,15,11,7,2485.398,10.91992,9,0,0,3,0,0,2,18,2,10,8
8,15,8,15,17,5,2485.398,11.52002,9.5,0,0,3,0,0,2,19,2,9,10
6,10,6,10,5,10,2497.063,0.7199707,0.5,0,0,3,0,0,2,1,1,1,0
